player,seasons,poss,rapm,period_rank,overallrank,id
Khris Middleton,2016-20,55530,2.59,24,514,33244
Cody Zeller,2015-19,28177,2.59,27,515,33245
DeMarcus Cousins,2014-18,42811,2.58,26,516,33246
Blake Griffin,2011-15,63388,2.58,25,517,33247
Khris Middleton,2014-18,50575,2.58,27,518,33248
Josh Howard,2001-05,19418,2.58,23,519,33249
Steve Nash,2010-14,40131,2.58,27,520,33250
Pablo Prigioni,2009-13,6223,2.57,29,521,33251
George Hill,2014-18,49884,2.57,28,522,33252
Vince Carter,2002-06,50354,2.57,24,523,33253
Sam Cassell,2004-08,45077,2.57,23,524,33254
Tim Duncan,2016-20,7481,2.57,25,525,33255
Derrick White,2017-21,20325,2.57,27,526,33256
Derek Fisher,1999-03,48455,2.57,23,527,33257
Rashard Lewis,2007-11,61536,2.57,22,528,33258
Bo Outlaw,1998-02,38141,2.56,26,529,33259
Ray Allen,2005-09,66257,2.56,26,530,33260
Ben Wallace,1999-03,51079,2.56,24,531,33261
Ray Allen,2008-12,73082,2.56,29,532,33262
Arvydas Sabonis,2001-05,10007,2.56,24,533,33263
Pau Gasol,2004-08,53944,2.56,24,534,33264
DeMarcus Cousins,2013-17,44789,2.55,27,535,33265
James Harden,2007-11,20048,2.55,23,536,33266
Paul Pierce,1997-01,27791,2.55,24,537,33267
Rashard Lewis,2004-08,57775,2.55,25,538,33268
Nick Collison,2011-15,34811,2.55,26,539,33269
Vlade Divac,2002-06,36248,2.54,25,540,33270
Andrei Kirilenko,1999-03,18900,2.54,25,541,33271
Channing Frye,2010-14,37036,2.54,28,542,33272
Ricky Rubio,2010-14,22732,2.54,29,543,33273
Patty Mills,2013-17,33466,2.54,28,544,33274
Kobe Bryant,2009-13,73128,2.54,30,545,33275
Paul Millsap,2008-12,48122,2.54,30,546,33276
Rashard Lewis,2002-06,54957,2.54,26,547,33277
Tyson Chandler,2005-09,46904,2.54,27,548,33278
Alex Caruso,2017-21,19513,2.54,28,549,33279
Anthony Davis,2014-18,53386,2.54,29,550,33280
Luol Deng,2009-13,57152,2.53,31,551,33281
Russell Westbrook,2006-10,22892,2.53,22,552,33282
Alonzo Mourning,1998-02,37946,2.53,27,553,33283
Paul Pierce,2011-15,58582,2.53,27,554,33284
Giannis Antetokounmpo,2015-19,62520,2.53,28,555,33285
Nene,2007-11,45310,2.53,24,556,33286
Kyrie Irving,2017-21,48126,2.52,29,557,33287
Mitch Richmond,1997-01,27632,2.52,25,558,33288
Ray Allen,2004-08,59166,2.52,26,559,33289
Clyde Drexler,1998-02,10434,2.52,28,560,33290
Carmelo Anthony,2013-17,48854,2.52,29,561,33291
Kemba Walker,2014-18,54375,2.52,30,562,33292
Jamal Murray,2017-21,51126,2.52,30,563,33293
Andre Iguodala,2009-13,61493,2.52,32,564,33294
Kevin Love,2016-20,47104,2.52,26,565,33295
Darrell Armstrong,1997-01,32786,2.51,26,566,33296
Richard Hamilton,2001-05,65346,2.51,25,567,33297
Reggie Miller,1999-03,62099,2.51,26,568,33298
Robert Covington,2016-20,46153,2.51,27,569,33299
Michael Kidd-Gilchrist,2012-16,20708,2.51,30,570,33300
DeMarcus Cousins,2012-16,42824,2.51,31,571,33301
Nikola Jokic,2012-16,6775,2.51,32,572,33302
Lamar Odom,1997-01,19481,2.50,27,573,33303
Eddie Jones,2002-06,56685,2.50,27,574,33304
Ersan Ilyasova,2009-13,29310,2.50,33,575,33305
Jeff Foster,2009-13,13083,2.49,34,576,33306
Ty Lawson,2011-15,51398,2.49,28,577,33307
Baron Davis,2008-12,40652,2.49,31,578,33308
Kenyon Martin,2003-07,43395,2.49,23,579,33309
Luol Deng,2012-16,52525,2.49,33,580,33310
Elton Brand,2003-07,57617,2.49,24,581,33311
Metta World Peace,2000-04,48768,2.49,27,582,33312
Patrick Beverley,2013-17,39669,2.48,30,583,33313
George Hill,2017-21,39733,2.48,31,584,33314
Ricky Rubio,2015-19,41059,2.48,29,585,33315
Goran Dragic,2013-17,53359,2.48,31,586,33316
Kevin Durant,2009-13,74708,2.47,35,587,33317
Elton Brand,2005-09,42951,2.47,28,588,33318
Paul George,2009-13,32843,2.47,36,589,33319
Goran Dragic,2014-18,54075,2.47,31,590,33320
Jermaine O'Neal,2001-05,58075,2.47,26,591,33321
Gilbert Arenas,2003-07,62330,2.47,25,592,33322
Amir Johnson,2011-15,39629,2.47,29,593,33323
Derek Fisher,1998-02,43062,2.47,29,594,33324
Sam Cassell,2002-06,54514,2.46,28,595,33325
Andrei Kirilenko,1998-02,9412,2.46,30,596,33326
Rudy Gobert,2015-19,49593,2.46,30,597,33327
Al Horford,2017-21,50547,2.46,32,598,33328
Brian Cardinal,2004-08,16353,2.46,27,599,33329
Jason Terry,2004-08,63471,2.45,28,600,33330
Allen Iverson,2004-08,61815,2.45,29,601,33331
Jrue Holiday,2013-17,37046,2.45,32,602,33332
Jrue Holiday,2011-15,44850,2.45,30,603,33333
Tony Allen,2012-16,39500,2.45,34,604,33334
Michael Kidd-Gilchrist,2011-15,19908,2.45,31,605,33335
Metta World Peace,2001-05,41667,2.45,27,606,33336
Anthony Davis,2016-20,56791,2.45,28,607,33337
Fred VanVleet,2014-18,8082,2.44,32,608,33338
Nene,2010-14,41230,2.44,30,609,33339
Ben Gordon,2002-06,20393,2.44,29,610,33340
Jason Kidd,2008-12,60709,2.44,32,611,33341
Shane Battier,2004-08,54955,2.43,30,612,33342
Danilo Gallinari,2013-17,30626,2.43,33,613,33343
Ty Lawson,2010-14,46841,2.43,31,614,33344
Chris Webber,1997-01,44495,2.43,28,615,33345
Jason Terry,2005-09,63961,2.42,29,616,33346
Charlie Ward,1997-01,37242,2.42,29,617,33347
Chris Webber,1998-02,57135,2.42,31,618,33348
Elton Brand,2002-06,56954,2.42,30,619,33349
Damian Lillard,2009-13,11957,2.41,37,620,33350
Danny Granger,2009-13,42053,2.41,38,621,33351
Deron Williams,2006-10,65444,2.41,23,622,33352
Gordon Hayward,2013-17,51945,2.41,34,623,33353
Toni Kukoc,1999-03,33406,2.41,27,624,33354
Kyrie Irving,2015-19,61078,2.41,31,625,33355
Danilo Gallinari,2015-19,34432,2.41,32,626,33356
Vlade Divac,2001-05,47506,2.40,28,627,33357
Richard Hamilton,2003-07,78420,2.40,26,628,33358
Duncan Robinson,2017-21,23906,2.40,33,629,33359
Pau Gasol,2005-09,62296,2.39,30,630,33360
Robert Covington,2012-16,15532,2.39,35,631,33361
Jermaine O'Neal,2002-06,55607,2.39,31,632,33362
Elton Brand,2004-08,49452,2.39,31,633,33363
Rashard Lewis,2006-10,65554,2.39,24,634,33364
Alex Caruso,2016-20,13635,2.39,29,635,33365
Chris Bosh,2007-11,59214,2.38,25,636,33366
Pero Antic,2011-15,10538,2.38,32,637,33367
Otto Porter Jr.,2015-19,49040,2.38,33,638,33368
Shane Battier,2003-07,51438,2.38,27,639,33369
Derrick White,2016-20,16043,2.38,30,640,33370
George Hill,2011-15,50464,2.38,33,641,33371
Russell Westbrook,2016-20,67371,2.37,31,642,33372
Josh Smith,2009-13,59802,2.37,39,643,33373
Jermaine O'Neal,2003-07,53358,2.37,28,644,33374
Marc Gasol,2010-14,57759,2.37,32,645,33375
Kristaps Porzingis,2014-18,22635,2.36,33,646,33376
Mitch Richmond,1998-02,30301,2.36,32,647,33377
Jason Collins,2001-05,38275,2.36,29,648,33378
Tyson Chandler,2007-11,45652,2.36,26,649,33379
Nick Collison,2008-12,39096,2.36,33,650,33380
Klay Thompson,2012-16,68432,2.35,36,651,33381
Mitch Richmond,2000-04,14578,2.35,28,652,33382
Jason Kidd,2007-11,68980,2.35,27,653,33383
Pau Gasol,2008-12,76586,2.35,34,654,33384
JJ Redick,2014-18,51944,2.35,34,655,33385
John Wall,2014-18,62118,2.35,35,656,33386
Nene,2003-07,32489,2.35,29,657,33387
Patrick Beverley,2017-21,35419,2.35,34,658,33388
Daniel Gibson,2004-08,15101,2.34,32,659,33389
Joe Johnson,2010-14,60755,2.34,33,660,33390
Lamar Odom,1998-02,23138,2.34,33,661,33391
Deron Williams,2010-14,54380,2.34,34,662,33392
Ben Gordon,2001-05,8902,2.34,30,663,33393
Nene,2001-05,24353,2.34,31,664,33394
Kawhi Leonard,2012-16,56001,2.34,37,665,33395
Brian Cardinal,2001-05,12526,2.34,32,666,33396
James Harden,2010-14,59210,2.34,35,667,33397
Jason Kidd,2006-10,68114,2.34,25,668,33398
Charlie Ward,1998-02,39787,2.33,34,669,33399
Anthony Davis,2011-15,26412,2.33,34,670,33400
Tyson Chandler,2010-14,43071,2.33,36,671,33401
Roy Hibbert,2009-13,44895,2.33,40,672,33402
Kenyon Martin,2001-05,60814,2.32,33,673,33403
Gary Payton,1999-03,61228,2.32,28,674,33404
Arvydas Sabonis,2002-06,4485,2.32,32,675,33405
Gilbert Arenas,2005-09,45720,2.32,31,676,33406
Gerald Wallace,2011-15,35306,2.32,35,677,33407
Jrue Holiday,2012-16,39925,2.32,38,678,33408
Andre Iguodala,2012-16,61268,2.32,39,679,33409
Luol Deng,2015-19,29775,2.32,34,680,33410
Derek Fisher,1997-01,31289,2.31,30,681,33411
Ray Allen,2006-10,69258,2.31,26,682,33412
LeBron James,2001-05,24422,2.31,34,683,33413
Darius Miles,1998-02,16130,2.31,35,684,33414
Pau Gasol,2001-05,38627,2.31,35,685,33415
Paul George,2008-12,16070,2.31,35,686,33416
Rashard Lewis,2000-04,49079,2.31,29,687,33417
Pablo Prigioni,2010-14,10905,2.31,37,688,33418
Nene,2002-06,24363,2.30,33,689,33419
Anthony Parker,2004-08,22292,2.30,33,690,33420
Danny Green,2014-18,48695,2.30,36,691,33421
Andre Miller,1997-01,18632,2.30,31,692,33422
Paul Millsap,2016-20,48902,2.30,32,693,33423
Goran Dragic,2016-20,48409,2.30,33,694,33424
Rudy Gobert,2013-17,29082,2.30,35,695,33425
Eric Bledsoe,2014-18,41089,2.30,37,696,33426
Avery Bradley,2010-14,21550,2.30,38,697,33427
Andre Miller,2001-05,57499,2.29,36,698,33428
Richard Hamilton,2002-06,71693,2.29,34,699,33429
Brad Miller,2002-06,53675,2.29,35,700,33430
Andrei Kirilenko,2006-10,47488,2.29,27,701,33431
Jason Collins,2000-04,27999,2.29,30,702,33432
Dwight Howard,2005-09,66296,2.28,32,703,33433
Klay Thompson,2011-15,50568,2.28,36,704,33434
Joe Johnson,2007-11,64066,2.28,28,705,33435
Brevin Knight,1997-01,26762,2.28,32,706,33436
Ty Lawson,2008-12,25941,2.28,36,707,33437
Richard Hamilton,2004-08,77793,2.28,34,708,33438
Kyle Korver,2010-14,40870,2.28,39,709,33439
Anthony Davis,2013-17,45954,2.28,36,710,33440
Deron Williams,2007-11,66386,2.28,29,711,33441
Paul Millsap,2010-14,50642,2.27,40,712,33442
Eric Bledsoe,2015-19,48641,2.27,35,713,33443
Chris Bosh,2004-08,52875,2.27,35,714,33444
Chris Webber,1999-03,60592,2.27,29,715,33445
JJ Redick,2013-17,50071,2.27,37,716,33446
Goran Dragic,2012-16,50233,2.27,40,717,33447
Tony Parker,2005-09,67963,2.26,33,718,33448
Danny Green,2015-19,52753,2.26,36,719,33449
Andre Iguodala,2011-15,58587,2.26,37,720,33450
Tracy McGrady,2000-04,59019,2.26,31,721,33451
Antawn Jamison,2006-10,63042,2.26,28,722,33452
Seth Curry,2017-21,33598,2.26,35,723,33453
Victor Oladipo,2017-21,34827,2.26,36,724,33454
Kenyon Martin,2000-04,50896,2.25,32,725,33455
Brian Cardinal,2003-07,14639,2.25,30,726,33456
Shane Battier,1999-03,18673,2.25,30,727,33457
Amir Johnson,2006-10,12739,2.25,29,728,33458
Duncan Robinson,2016-20,14132,2.25,34,729,33459
Scot Pollard,1997-01,15462,2.25,33,730,33460
Kevin Love,2013-17,50174,2.25,38,731,33461
Danilo Gallinari,2012-16,28892,2.25,41,732,33462
Kentavious Caldwell-Pope,2013-17,38291,2.24,39,733,33463
Patrick Beverley,2015-19,38796,2.24,37,734,33464
Nene,2005-09,28949,2.24,34,735,33465
Bobby Simmons,2001-05,17956,2.24,37,736,33466
Danilo Gallinari,2009-13,37563,2.24,41,737,33467
Jeff Foster,2005-09,35060,2.24,35,738,33468
Patrick Beverley,2012-16,28729,2.24,42,739,33469
Anthony Davis,2012-16,35045,2.24,43,740,33470
Karl-Anthony Towns,2016-20,50516,2.24,35,741,33471
Rasheed Wallace,2005-09,63171,2.24,36,742,33472
Serge Ibaka,2012-16,61560,2.24,44,743,33473
Brad Miller,2006-10,46886,2.24,30,744,33474
Danny Green,2016-20,53491,2.24,36,745,33475
Derrick Rose,2011-15,32145,2.24,38,746,33476
Josh Smith,2007-11,60345,2.23,30,747,33477
Lamar Odom,1999-03,29429,2.23,31,748,33478
Stephen Curry,2008-12,24741,2.23,37,749,33479
Pau Gasol,2007-11,72567,2.23,31,750,33480
Victor Oladipo,2014-18,51747,2.23,38,751,33481
Andre Iguodala,2005-09,62962,2.23,37,752,33482
Pau Gasol,1999-03,20838,2.23,32,753,33483
Blake Griffin,2012-16,57069,2.23,45,754,33484
George Hill,2016-20,47031,2.23,37,755,33485
Giannis Antetokounmpo,2014-18,55444,2.23,39,756,33486
Robert Horry,1998-02,48479,2.23,36,757,33487
Terence Davis,2016-20,5783,2.23,38,758,33488
Tracy McGrady,2005-09,47133,2.22,38,759,33489
Blake Griffin,2015-19,47338,2.22,38,760,33490
Joe Ingles,2017-21,55494,2.22,37,761,33491
Dwight Howard,2012-16,50306,2.22,46,762,33492
Ryan Bowen,1999-03,14123,2.22,33,763,33493
Kevin Love,2011-15,42916,2.22,39,764,33494
Raul Neto,2015-19,12109,2.22,39,765,33495
Gerald Wallace,2009-13,51300,2.22,42,766,33496
Ryan Bowen,2001-05,16508,2.22,38,767,33497
Immanuel Quickley,2017-21,5495,2.22,38,768,33498
Jason Terry,2003-07,64199,2.22,31,769,33499
Kemba Walker,2013-17,54050,2.22,40,770,33500
Anderson Varejao,2007-11,42202,2.22,32,771,33501
Tony Allen,2013-17,39774,2.22,41,772,33502
Steve Francis,2002-06,53448,2.21,36,773,33503
Gerald Wallace,2007-11,53136,2.21,33,774,33504
Kevin Love,2014-18,59313,2.21,40,775,33505
Lamar Odom,2000-04,43960,2.21,33,776,33506
John Wall,2011-15,53683,2.21,40,777,33507
Metta World Peace,2007-11,58686,2.21,34,778,33508
Scot Pollard,1998-02,24097,2.21,37,779,33509
Jared Dudley,2015-19,30027,2.21,40,780,33510
Terry Porter,2002-06,5456,2.21,37,781,33511
Sam Cassell,2003-07,50166,2.21,32,782,33512
Luol Deng,2013-17,49016,2.20,42,783,33513
Kurt Thomas,1997-01,25119,2.20,34,784,33514
Derek Fisher,2009-13,52662,2.20,43,785,33515
Tyson Chandler,2009-13,42741,2.20,44,786,33516
Tyson Chandler,2008-12,45352,2.20,38,787,33517
Shaquille O'Neal,2005-09,46467,2.20,39,788,33518
Gilbert Arenas,2004-08,53458,2.20,36,789,33519
Yao Ming,2004-08,43854,2.20,37,790,33520
Andre Iguodala,2010-14,57382,2.20,41,791,33521
Jimmy Butler,2012-16,47106,2.20,47,792,33522
Darius Songaila,2001-05,11231,2.19,39,793,33523
Doug Christie,2002-06,50539,2.19,38,794,33524
Danilo Gallinari,2016-20,37917,2.19,39,795,33525
Karl-Anthony Towns,2015-19,45451,2.19,41,796,33526
Danilo Gallinari,2017-21,39019,2.19,39,797,33527
Paul Pierce,2010-14,64792,2.19,42,798,33528
Andre Miller,2002-06,59496,2.19,39,799,33529
Roy Hibbert,2008-12,31521,2.19,39,800,33530
Ersan Ilyasova,2008-12,20461,2.18,40,801,33531
Tyson Chandler,2011-15,48585,2.18,41,802,33532
Amar'e Stoudemire,2004-08,49179,2.18,38,803,33533
Paul Pierce,2008-12,75984,2.18,41,804,33534
Kenyon Martin,1999-03,39585,2.18,34,805,33535
Kelly Olynyk,2015-19,36403,2.18,42,806,33536
Kevin Love,2017-21,35836,2.18,40,807,33537
Eric Snow,2001-05,53073,2.18,40,808,33538
Victor Oladipo,2015-19,46631,2.18,43,809,33539
Reggie Miller,2004-08,22165,2.17,39,810,33540
John Stockton,2002-06,20145,2.17,40,811,33541
Gerald Wallace,2008-12,50912,2.17,42,812,33542
Darrell Armstrong,1998-02,43619,2.17,38,813,33543
Paul George,2014-18,56147,2.17,41,814,33544
Jamario Moon,2005-09,16764,2.17,40,815,33545
Andre Miller,2004-08,61511,2.17,40,816,33546
Kawhi Leonard,2011-15,44258,2.17,42,817,33547
Shawn Bradley,1999-03,31162,2.17,35,818,33548
Blake Griffin,2016-20,35655,2.17,40,819,33549
Bradley Beal,2017-21,60413,2.16,41,820,33550
Greg Oden,2007-11,7050,2.16,35,821,33551
Anderson Varejao,2008-12,34678,2.16,43,822,33552
Chauncey Billups,2003-07,74188,2.16,33,823,33553
Charlie Ward,1999-03,34887,2.16,36,824,33554
Tayshaun Prince,2005-09,75284,2.16,41,825,33555
Jon Barry,2003-07,19349,2.16,34,826,33556
Allen Iverson,1999-03,70905,2.16,37,827,33557
Paul Pierce,2009-13,69767,2.16,45,828,33558
Steve Nash,1998-02,40787,2.16,39,829,33559
Jared Dudley,2009-13,39394,2.16,46,830,33560
Danny Green,2013-17,54366,2.16,43,831,33561
Raef LaFrentz,2000-04,40048,2.16,34,832,33562
Brad Miller,2003-07,51048,2.16,35,833,33563
Avery Bradley,2012-16,42155,2.15,48,834,33564
Brian Cardinal,2000-04,6707,2.15,35,835,33565
Khris Middleton,2017-21,61199,2.15,42,836,33566
Kelly Olynyk,2011-15,11544,2.15,43,837,33567
Byron Scott,1997-01,969,2.15,35,838,33568
Jason Kidd,1997-01,46979,2.15,36,839,33569
Arvydas Sabonis,2003-07,4485,2.15,36,840,33570
Ray Allen,2007-11,71253,2.14,36,841,33571
Luol Deng,2014-18,36598,2.14,42,842,33572
Ray Allen,2009-13,67889,2.14,47,843,33573
Doug Christie,2001-05,63847,2.14,41,844,33574
Joe Johnson,2012-16,60827,2.14,49,845,33575
Omer Asik,2009-13,20459,2.13,48,846,33576
Jason Terry,2002-06,63215,2.13,41,847,33577
LaMarcus Aldridge,2014-18,59664,2.13,43,848,33578
Kevin Love,2012-16,46355,2.13,50,849,33579
Kurt Thomas,2001-05,50156,2.13,42,850,33580
Luol Deng,2005-09,47324,2.13,42,851,33581
Nikola Vucevic,2016-20,44636,2.13,41,852,33582
Nikola Vucevic,2017-21,46110,2.13,43,853,33583
Nene,2006-10,35141,2.13,31,854,33584
David Robinson,2002-06,19042,2.13,42,855,33585
Dillon Brooks,2017-21,29106,2.13,44,856,33586
Khris Middleton,2011-15,22182,2.12,44,857,33587
Danny Green,2009-13,22165,2.12,49,858,33588
P.J. Brown,2000-04,58538,2.12,36,859,33589
Danilo Gallinari,2014-18,24237,2.12,44,860,33590
Andre Iguodala,2008-12,62339,2.12,44,861,33591
Carmelo Anthony,2005-09,62233,2.12,43,862,33592
Patrick Beverley,2014-18,36647,2.12,45,863,33593
Mitch Richmond,1999-03,20851,2.12,38,864,33594
Mike Dunleavy,2010-14,37911,2.12,43,865,33595
Chris Bosh,2008-12,58285,2.12,45,866,33596
Jon Barry,1999-03,28377,2.11,39,867,33597
Tyson Chandler,2006-10,41947,2.11,32,868,33598
Vince Carter,2013-17,35768,2.11,44,869,33599
Jamal Murray,2016-20,44385,2.11,42,870,33600
Patrick Beverley,2011-15,19556,2.11,45,871,33601
Brad Miller,2000-04,41586,2.11,37,872,33602
Rashard Lewis,2003-07,53964,2.11,37,873,33603
Tayshaun Prince,2004-08,78909,2.10,41,874,33604
Deron Williams,2008-12,57686,2.10,46,875,33605
Danny Granger,2010-14,36795,2.10,44,876,33606
CJ McCollum,2014-18,46917,2.10,46,877,33607
P.J. Brown,1998-02,51665,2.10,40,878,33608
Gilbert Arenas,2002-06,55284,2.10,43,879,33609
Tony Allen,2014-18,30164,2.10,47,880,33610
Brandon Roy,2008-12,37232,2.10,47,881,33611
Luol Deng,2016-20,20660,2.10,43,882,33612
Kyle Korver,2015-19,51323,2.10,44,883,33613
Jamario Moon,2004-08,8774,2.10,42,884,33614
Jermaine O'Neal,2004-08,45430,2.09,43,885,33615
Paul Millsap,2007-11,46595,2.09,37,886,33616
Kobe Bryant,2010-14,55217,2.09,45,887,33617
Patrick Patterson,2013-17,43196,2.09,45,888,33618
Brandon Roy,2009-13,27535,2.09,50,889,33619
Kawhi Leonard,2010-14,34451,2.09,46,890,33620
Davis Bertans,2015-19,16296,2.09,45,891,33621
Avery Bradley,2011-15,32252,2.09,46,892,33622
Rashard Lewis,2008-12,55495,2.09,48,893,33623
Raef LaFrentz,2001-05,40878,2.09,43,894,33624
Darius Miles,1997-01,7955,2.08,37,895,33625
Michael Porter Jr.,2017-21,17504,2.08,45,896,33626
Carmelo Anthony,2006-10,63050,2.08,33,897,33627
Thaddeus Young,2015-19,53154,2.08,46,898,33628
Jared Sullinger,2010-14,11170,2.08,47,899,33629
Joe Johnson,2011-15,59511,2.08,47,900,33630
Kenyon Martin,2004-08,37410,2.08,44,901,33631
Kentavious Caldwell-Pope,2014-18,48459,2.08,48,902,33632
Michael Porter Jr.,2016-20,7254,2.08,44,903,33633
Greg Oden,2006-10,7050,2.08,34,904,33634
Fred VanVleet,2015-19,19908,2.08,47,905,33635
Bo Outlaw,1997-01,31558,2.07,38,906,33636
Kyrie Irving,2014-18,58816,2.07,49,907,33637
Kurt Thomas,2003-07,42775,2.07,38,908,33638
Mike Dunleavy,2012-16,37386,2.07,51,909,33639
Karl Malone,1998-02,64621,2.07,41,910,33640
Jason Collins,2002-06,47470,2.06,44,911,33641
Paul Millsap,2006-10,36758,2.06,35,912,33642
Jason Kidd,2009-13,57688,2.06,51,913,33643
Chauncey Billups,2004-08,75070,2.06,45,914,33644
Nene,2016-20,17504,2.06,45,915,33645
Steve Francis,1997-01,22419,2.06,39,916,33646
Metta World Peace,2010-14,47362,2.06,48,917,33647
Allen Iverson,1998-02,65256,2.06,42,918,33648
Alonzo Mourning,2002-06,20412,2.06,45,919,33649
Jason Collins,2003-07,49901,2.06,39,920,33650
Antawn Jamison,2004-08,62485,2.06,46,921,33651
John Wall,2010-14,40354,2.06,49,922,33652
P.J. Brown,1997-01,42890,2.06,40,923,33653
Danilo Gallinari,2008-12,28530,2.05,49,924,33654
Steve Nash,2001-05,67628,2.05,44,925,33655
Jae Crowder,2013-17,43058,2.05,46,926,33656
Terry Porter,1998-02,34329,2.05,43,927,33657
Tony Parker,2006-10,60809,2.05,36,928,33658
Jeff Foster,2007-11,26558,2.05,38,929,33659
Kobe Bryant,1998-02,68109,2.05,44,930,33660
Darius Miles,1999-03,23947,2.05,40,931,33661
Andrew DeClercq,2003-07,10388,2.05,40,932,33662
Nikola Mirotic,2015-19,38695,2.04,48,933,33663
Cody Zeller,2013-17,26496,2.04,47,934,33664
Amar'e Stoudemire,2005-09,49070,2.04,44,935,33665
Steve Francis,2003-07,49588,2.04,41,936,33666
Evan Eschmeyer,1997-01,6369,2.04,41,937,33667
Mike Conley,2008-12,49228,2.04,50,938,33668
Andre Miller,2006-10,60355,2.04,37,939,33669
CJ Miles,2011-15,28068,2.04,48,940,33670
Davis Bertans,2016-20,23126,2.03,46,941,33671
David Wesley,1997-01,44918,2.03,42,942,33672
Klay Thompson,2013-17,78131,2.03,48,943,33673
Ricky Rubio,2016-20,46842,2.03,47,944,33674
Shawn Marion,2005-09,70751,2.03,45,945,33675
Patty Mills,2015-19,40690,2.03,49,946,33676
Blake Griffin,2014-18,51385,2.03,50,947,33677
David West,2011-15,55097,2.03,49,948,33678
Jason Collins,1999-03,17949,2.03,41,949,33679
Rashard Lewis,1998-02,27848,2.03,45,950,33680
Luol Deng,2004-08,40901,2.03,47,951,33681
Michael Kidd-Gilchrist,2013-17,29933,2.03,49,952,33682
Peja Stojakovic,2000-04,64713,2.02,38,953,33683
Nikola Mirotic,2017-21,24567,2.02,46,954,33684
Andre Miller,2000-04,53108,2.02,39,955,33685
Robert Covington,2011-15,7805,2.02,50,956,33686
Brandon Roy,2005-09,29570,2.02,46,957,33687
Ben Gordon,2005-09,56593,2.02,47,958,33688
Jason Kidd,2011-15,31024,2.02,51,959,33689
Gerald Wallace,2010-14,46926,2.02,50,960,33690
Brian Cook,2003-07,16526,2.02,42,961,33691
Brevin Knight,1998-02,29927,2.01,46,962,33692
CJ McCollum,2016-20,66877,2.01,48,963,33693
Kristaps Porzingis,2017-21,30180,2.01,47,964,33694
Carmelo Anthony,2009-13,59253,2.01,52,965,33695
Isaiah Thomas,2010-14,24760,2.01,51,966,33696
Travis Best,1997-01,31862,2.01,43,967,33697
Brad Miller,2001-05,46538,2.01,45,968,33698
Kelly Olynyk,2012-16,17516,2.01,52,969,33699
Ricky Rubio,2009-13,11974,2.01,53,970,33700
Brad Miller,2007-11,38466,2.01,39,971,33701
Andre Miller,2010-14,43853,2.00,52,972,33702
Kevin Love,2015-19,50299,2.00,50,973,33703
Ryan Bowen,2002-06,16272,2.00,46,974,33704
Tony Allen,2011-15,40928,2.00,52,975,33705
Nick Collison,2007-11,40577,2.00,40,976,33706
Patty Mills,2016-20,42881,2.00,49,977,33707
Paul Millsap,2017-21,40807,2.00,48,978,33708
Yao Ming,2003-07,44972,2.00,43,979,33709
Anfernee Hardaway,1997-01,23068,2.00,44,980,33710
Luol Deng,2003-07,32702,2.00,44,981,33711
Brian Cardinal,2005-09,13744,2.00,48,982,33712
Luol Deng,2006-10,52745,2.00,38,983,33713
Steve Nash,2011-15,25443,2.00,53,984,33714
Danny Granger,2008-12,53357,2.00,51,985,33715
JJ Redick,2012-16,47221,1.99,53,986,33716
Roy Hibbert,2007-11,21813,1.99,41,987,33717
Devin Harris,2007-11,42923,1.99,42,988,33718
Jeff Foster,2008-12,20546,1.99,52,989,33719
Blake Griffin,2007-11,11953,1.99,43,990,33720
Brad Miller,1999-03,30385,1.99,42,991,33721
Vlade Divac,2003-07,22748,1.99,45,992,33722
Josh Smith,2010-14,58838,1.99,53,993,33723
Matt Bonner,2008-12,29209,1.99,53,994,33724
Hedo Turkoglu,2004-08,50110,1.99,48,995,33725
DeAndre Jordan,2015-19,56823,1.98,51,996,33726
Metta World Peace,2013-17,14840,1.98,50,997,33727
Raef LaFrentz,1999-03,40345,1.98,43,998,33728
Pau Gasol,2002-06,50861,1.98,47,999,33729
